id,tradeId,providerTicket,brokerTicket,lots,dateOpen,dateClosed,priceOpen,priceClosed,maxProfit,maxProfitDate,worstDrawdown,maxDrawdownDate,pips,totalPips,grossPnl,netPnl,interest,commission,existsAsLiveTrade,hasEconomicEvent,statusId,valid,amount,currencyId,transactionCurrency,currency,totalAccumulatedPips,tradeType,totalAccumulatedPnl
31664908,35393524,300.1277203506104,90706509,0.1,2010-06-23 21:00:14,2010-06-24 03:37:17,1.1047,1.1035,12.0,2010-06-24 01:02:56,-20.0,2010-06-23 23:43:14,12.0,12.0,10.87,10.87,0.0,0.0,False,False,1,True,10000.0,5,USD,USD/CHF,-3008.1,SELL,-15950.362000000036
31658194,35393429,300.1277203505992,90706308,0.1,2010-06-23 21:00:00,2010-06-24 00:52:08,1.4958,1.4984,26.0,2010-06-24 00:07:59,-6.0,2010-06-23 21:39:22,26.0,26.0,26.0,26.0,0.0,0.0,True,False,1,True,10000.0,3,GBP,GBP/USD,-3020.1,BUY,-15961.232000000036
31637831,35028178,300.1277127146582,90585822,0.25,2010-06-21 17:00:03,2010-06-23 18:36:28,1.2346,1.2342,7.0,2010-06-22 01:18:32,-136.0,2010-06-23 14:04:31,-4.0,-10.0,-10.0,-10.92,-0.92,0.0,True,False,1,True,25000.0,2,EUR,EUR/USD,-3046.1,BUY,-15987.232000000036
31630763,35317533,300.1277203420688,90680586,0.1,2010-06-23 13:00:01,2010-06-23 18:30:23,1.4933,1.4939,6.0,2010-06-23 13:00:19,-80.0,2010-06-23 14:05:05,6.0,6.0,6.0,6.0,0.0,0.0,True,False,1,True,10000.0,3,GBP,GBP/USD,-3042.1,BUY,-15976.312000000036
31630760,35360307,300.1277203461964,90695489,0.16,2010-06-23 17:00:01,2010-06-23 18:30:23,1.4899,1.4939,40.0,2010-06-23 18:20:58,-6.0,2010-06-23 17:03:26,40.0,64.0,64.0,64.0,0.0,0.0,True,False,1,True,16000.0,3,GBP,GBP/USD,-3048.1,BUY,-15982.312000000036
31541338,35219384,300.1277203270988,90647794,0.16,2010-06-22 21:00:03,2010-06-23 07:10:06,1.4817,1.4854,37.0,2010-06-23 07:08:23,-15.0,2010-06-23 01:00:33,37.0,59.0,59.2,59.2,0.0,0.0,True,True,1,True,16000.0,3,GBP,GBP/USD,-3088.1,BUY,-16046.312000000036
31535133,35243528,300.1277203308166,90653249,0.1,2010-06-23 01:00:01,2010-06-23 06:15:21,0.8696,0.8677,19.0,2010-06-23 06:06:40,-35.0,2010-06-23 02:54:52,19.0,19.0,19.0,19.0,0.0,0.0,True,False,1,True,10000.0,8,AUD,AUD/USD,-3125.1,SELL,-16105.512000000037
31521932,34422117,300.1276463159339,90361365,0.1,2010-06-15 09:00:03,2010-06-23 00:46:21,0.8542,0.8695,16.0,2010-06-15 09:01:06,-320.0,2010-06-21 07:39:39,-153.0,-153.0,-153.0,-162.75,-9.75,0.0,True,False,1,True,10000.0,8,AUD,AUD/USD,-3144.1,SELL,-16124.512000000037
31521950,34803066,300.1276783169188,90495531,0.4,2010-06-17 21:00:06,2010-06-23 00:46:21,0.8686,0.8695,31.0,2010-06-18 10:46:41,-176.0,2010-06-21 07:39:39,-9.0,-36.0,-36.0,-50.72,-14.72,0.0,False,False,1,True,40000.0,8,AUD,AUD/USD,-2991.1,SELL,-15961.762000000037
31521936,34453431,300.1276463201653,90372629,0.16,2010-06-15 13:00:01,2010-06-23 00:46:21,0.858,0.8695,8.0,2010-06-15 14:12:46,-282.0,2010-06-21 07:39:39,-115.0,-184.0,-184.0,-199.62,-15.62,0.0,True,True,1,True,16000.0,8,AUD,AUD/USD,-2982.1,SELL,-15911.042000000038
