id,tradeId,providerTicket,brokerTicket,lots,dateOpen,dateClosed,priceOpen,priceClosed,maxProfit,maxProfitDate,worstDrawdown,maxDrawdownDate,pips,totalPips,grossPnl,netPnl,interest,commission,existsAsLiveTrade,hasEconomicEvent,statusId,valid,amount,currencyId,transactionCurrency,currency,totalAccumulatedPips,tradeType,totalAccumulatedPnl
367912113,418677298,133.636174149284307561,01481491894585,1.0,2016-12-16 15:57:37,2017-03-27 13:05:39,1.04045,1.09046,63.0,2017-01-03 15:14:35,-500.0,2017-03-27 13:05:39,-500.1,-500.0,-5001.0,-4810.2,190.8,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-24582.9,SELL,747660.8093244461
362035974,419663074,133.636185284385055965,01482419748344,1.0,2016-12-30 19:51:41,2017-01-04 19:02:11,8.63988,8.58988,500.0,2017-01-04 19:02:11,-497.0,2017-01-03 15:13:56,500.0,500.0,582.18,492.67,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-24082.8,SELL,752471.0093244461
362035968,419662302,133.636185284385055852,01482419748066,1.0,2016-12-30 19:21:45,2017-01-04 19:02:10,8.64053,8.59053,500.0,2017-01-04 19:02:10,-490.0,2017-01-03 15:13:56,500.0,500.0,582.13,492.62,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-24582.8,SELL,751978.339324446
362035971,419662422,133.636185284385055866,01482419748116,1.0,2016-12-30 19:25:44,2017-01-04 19:02:10,8.64092,8.59035,506.0,2017-01-04 19:02:10,-486.0,2017-01-03 15:13:56,505.7,506.0,588.77,499.26,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-25082.8,SELL,751485.719324446
362035972,419662342,133.636185284385055860,01482419748087,1.0,2016-12-30 19:22:59,2017-01-04 19:02:10,8.64057,8.59057,500.0,2017-01-04 19:02:10,-490.0,2017-01-03 15:13:56,500.0,500.0,582.13,492.62,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-25588.5,SELL,750986.459324446
362035759,419662323,133.636185284385055857,01482419748075,1.0,2016-12-30 19:22:04,2017-01-04 19:02:02,8.64071,8.59071,500.0,2017-01-04 19:02:02,-488.0,2017-01-03 15:13:56,500.0,500.0,582.1,492.59,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-26088.5,SELL,750493.839324446
362035758,419662496,133.636185284385055877,01482419748138,1.0,2016-12-30 19:27:51,2017-01-04 19:02:02,8.64097,8.59097,500.0,2017-01-04 19:02:02,-486.0,2017-01-03 15:13:56,500.0,500.0,582.1,492.59,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-26588.5,SELL,750001.2493244461
362035579,419666554,133.636185284385056179,01482419749071,1.0,2016-12-30 21:43:22,2017-01-04 19:01:16,8.64128,8.59128,500.0,2017-01-04 19:01:16,-483.0,2017-01-03 15:13:56,500.0,500.0,582.08,492.57,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-27088.5,SELL,749508.6593244461
362035581,419662056,133.636185284385055840,01482419747970,1.0,2016-12-30 19:15:08,2017-01-04 19:01:16,8.64138,8.59138,500.0,2017-01-04 19:01:16,-482.0,2017-01-03 15:13:56,500.0,500.0,582.08,492.57,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-27588.5,SELL,749016.0893244462
362035580,419665667,133.636185284385056140,01482419748884,1.0,2016-12-30 21:19:23,2017-01-04 19:01:16,8.64142,8.59109,503.0,2017-01-04 19:01:16,-481.0,2017-01-03 15:13:56,503.3,503.0,585.92,496.41,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-28088.5,SELL,748523.5193244462
362035582,419662006,133.636185284385055839,01482419747964,1.0,2016-12-30 19:15:02,2017-01-04 19:01:16,8.64158,8.59158,500.0,2017-01-04 19:01:16,-480.0,2017-01-03 15:13:56,500.0,500.0,582.08,492.57,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-28591.8,SELL,748027.1093244462
362035290,419665757,133.636185284385056143,01482419748922,1.0,2016-12-30 21:23:18,2017-01-04 19:01:15,8.64167,8.59167,500.0,2017-01-04 19:01:15,-479.0,2017-01-03 15:13:56,500.0,500.0,582.05,492.54,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-29091.8,SELL,747534.5393244462
362035289,419665769,133.636185284385056145,01482419748932,1.0,2016-12-30 21:23:42,2017-01-04 19:01:14,8.64195,8.59195,500.0,2017-01-04 19:01:14,-476.0,2017-01-03 15:13:56,500.0,500.0,582.03,492.52,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-29591.8,SELL,747041.9993244462
362035275,419662181,133.636185284385055846,01482419748016,1.0,2016-12-30 19:17:09,2017-01-04 19:01:13,8.64268,8.59268,500.0,2017-01-04 19:01:13,-469.0,2017-01-03 15:13:56,500.0,500.0,582.01,492.5,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-30091.8,SELL,746549.4793244462
362035283,419662136,133.636185284385055844,01482419747998,1.0,2016-12-30 19:16:35,2017-01-04 19:01:13,8.64318,8.59318,500.0,2017-01-04 19:01:13,-464.0,2017-01-03 15:13:56,500.0,500.0,582.01,492.5,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-30591.8,SELL,746056.9793244462
362035280,419662217,133.636185284385055847,01482419748027,1.0,2016-12-30 19:18:18,2017-01-04 19:01:13,8.64308,8.59308,500.0,2017-01-04 19:01:13,-465.0,2017-01-03 15:13:56,500.0,500.0,582.01,492.5,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-31091.8,SELL,745564.4793244462
362035277,419662103,133.636185284385055841,01482419747980,1.0,2016-12-30 19:15:44,2017-01-04 19:01:13,8.64288,8.59238,505.0,2017-01-04 19:01:13,-467.0,2017-01-03 15:13:56,505.0,505.0,587.84,498.33,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-31591.8,SELL,745071.9793244462
362035285,419662158,133.636185284385055845,01482419748007,1.0,2016-12-30 19:16:48,2017-01-04 19:01:13,8.64258,8.59258,500.0,2017-01-04 19:01:13,-470.0,2017-01-03 15:13:56,500.0,500.0,582.01,492.5,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-32096.8,SELL,744573.6493244462
362035281,419662235,133.636185284385055848,01482419748034,1.0,2016-12-30 19:18:41,2017-01-04 19:01:13,8.64348,8.59348,500.0,2017-01-04 19:01:13,-461.0,2017-01-03 15:13:56,500.0,500.0,582.01,492.5,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-32596.8,SELL,744081.1493244462
362035278,419662115,133.636185284385055843,01482419747991,1.0,2016-12-30 19:16:20,2017-01-04 19:01:13,8.64328,8.59328,500.0,2017-01-04 19:01:13,-463.0,2017-01-03 15:13:56,500.0,500.0,582.01,492.5,-89.51,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-33096.8,SELL,743588.6493244462
361931278,419666380,133.636185284385056164,01482419749004,1.0,2016-12-30 21:35:38,2017-01-03 15:13:52,8.63868,8.68868,141.0,2017-01-03 00:01:03,-500.0,2017-01-03 15:13:52,-500.0,-500.0,-575.5,-575.5,0.0,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-33596.8,SELL,743096.1493244462
361931277,419663123,133.636185284385055968,01482419748370,1.0,2016-12-30 19:54:38,2017-01-03 15:13:52,8.63868,8.68868,141.0,2017-01-03 00:01:03,-500.0,2017-01-03 15:13:52,-500.0,-500.0,-575.5,-575.5,0.0,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-33096.8,SELL,743671.6493244462
361930163,419662770,133.636185284385055904,01482419748214,1.0,2016-12-30 19:37:19,2017-01-03 15:13:09,8.63452,8.6843,100.0,2017-01-03 00:01:03,-498.0,2017-01-03 15:13:09,-497.8,-498.0,-573.28,-573.28,0.0,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-32596.8,SELL,744247.1493244462
361930162,419664086,133.636185284385056009,01482419748540,1.0,2016-12-30 20:22:07,2017-01-03 15:13:09,8.63416,8.68428,96.0,2017-01-03 00:01:03,-501.0,2017-01-03 15:13:09,-501.2,-501.0,-577.2,-577.2,0.0,0.0,False,False,1,True,100000.0,52,USD,USD/NOK,-32099.0,SELL,744820.4293244462
361441357,418711657,133.636174149284308006,01481491897595,1.0,2016-12-16 17:41:44,2016-12-22 15:07:48,9.06738,9.11738,489.0,2016-12-21 12:59:08,-500.0,2016-12-22 15:07:48,-500.0,-500.0,-575.8,-567.14,8.66,0.0,False,False,1,True,100000.0,51,EUR,EUR/NOK,-31597.8,SELL,745397.6293244462
361441160,418686366,133.636174149284307773,01481491895526,1.0,2016-12-16 16:29:53,2016-12-22 15:07:37,9.06742,9.11717,489.0,2016-12-21 12:59:08,-498.0,2016-12-22 15:07:37,-497.5,-498.0,-572.7,-564.04,8.66,0.0,False,False,1,True,100000.0,51,EUR,EUR/NOK,-31097.8,SELL,745964.7693244462
