id,tradeId,providerTicket,brokerTicket,lots,dateOpen,dateClosed,priceOpen,priceClosed,maxProfit,maxProfitDate,worstDrawdown,maxDrawdownDate,pips,totalPips,grossPnl,netPnl,interest,commission,existsAsLiveTrade,hasEconomicEvent,statusId,valid,amount,currencyId,transactionCurrency,currency,totalAccumulatedPips,tradeType,totalAccumulatedPnl
177715221,168887490,3.634831469344625441,01347553388236,1.0,2012-09-14 04:24:17,2012-10-01 20:03:28,1.61943,1.6131,115.0,2012-09-21 09:00:42,-86.0,2012-10-01 02:48:52,-63.3,-63.0,-633.0,-616.06,16.94,0.0,False,False,1,True,100000.0,3,GBP,GBP/USD,31271.3,BUY,309862.23705165845
177715223,168887567,3.634831469344625447,01347553388306,1.0,2012-09-14 04:26:11,2012-10-01 20:03:28,1.61978,1.6131,112.0,2012-09-21 09:00:42,-90.0,2012-10-01 02:48:52,-66.8,-67.0,-668.0,-651.06,16.94,0.0,False,False,1,True,100000.0,3,GBP,GBP/USD,31334.6,BUY,310478.29705165845
177715222,168887480,3.634831469344625440,01347553388215,1.0,2012-09-14 04:23:51,2012-10-01 20:03:27,1.61944,1.6131,115.0,2012-09-21 09:00:42,-86.0,2012-10-01 02:48:52,-63.4,-63.0,-634.0,-617.06,16.94,0.0,False,False,1,True,100000.0,3,GBP,GBP/USD,31401.4,BUY,311129.35705165844
177715218,168887541,3.634831469344625445,01347553388285,1.0,2012-09-14 04:25:42,2012-10-01 20:03:25,1.6198,1.61321,111.0,2012-09-21 09:00:42,-90.0,2012-10-01 02:48:52,-65.9,-66.0,-659.0,-642.06,16.94,0.0,False,False,1,True,100000.0,3,GBP,GBP/USD,31464.8,BUY,311746.41705165844
177715219,168887588,3.634831469344625449,01347553388326,1.0,2012-09-14 04:26:39,2012-10-01 20:03:24,1.61985,1.61309,111.0,2012-09-21 09:00:42,-90.0,2012-10-01 02:48:52,-67.6,-68.0,-676.0,-659.06,16.94,0.0,False,False,1,True,100000.0,3,GBP,GBP/USD,31530.7,BUY,312388.47705165844
177715220,168887618,3.634831469344625450,01347553388393,1.0,2012-09-14 04:27:02,2012-10-01 20:03:24,1.62016,1.61309,108.0,2012-09-21 09:00:42,-94.0,2012-10-01 02:48:52,-70.7,-71.0,-707.0,-690.06,16.94,0.0,False,False,1,True,100000.0,3,GBP,GBP/USD,31598.3,BUY,313047.53705165844
165585697,156962355,1.634750973658411675,01339966828959,1.0,2012-06-18 12:48:00,2012-06-27 22:29:01,1.25943,1.2472,151.0,2012-06-26 15:10:40,-150.0,2012-06-20 17:09:36,122.3,122.0,1223.0,1225.86,2.86,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,31669.0,SELL,313737.59705165843
165585700,156424877,3.634747696612311185,01339362307396,1.0,2012-06-14 06:21:19,2012-06-27 22:29:01,1.25667,1.24733,123.0,2012-06-26 15:10:40,-183.0,2012-06-17 22:26:14,93.4,93.0,934.0,937.12,3.12,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,31546.7,SELL,312511.73705165845
165585699,156428474,3.634747696612311194,01339362307467,1.0,2012-06-14 06:21:43,2012-06-27 22:29:01,1.25658,1.24723,122.0,2012-06-26 15:10:40,-184.0,2012-06-17 22:26:14,93.5,94.0,935.0,938.12,3.12,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,31453.3,SELL,311574.61705165845
165585698,157565450,1.634757262495848343,01339967199504,1.0,2012-06-21 13:33:06,2012-06-27 22:29:00,1.26546,1.24729,211.0,2012-06-26 15:10:40,-4.0,2012-06-21 13:33:20,181.7,182.0,1817.0,1818.56,1.56,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,31359.8,SELL,310636.49705165846
