id,tradeId,providerTicket,brokerTicket,lots,dateOpen,dateClosed,priceOpen,priceClosed,maxProfit,maxProfitDate,worstDrawdown,maxDrawdownDate,pips,totalPips,grossPnl,netPnl,interest,commission,existsAsLiveTrade,hasEconomicEvent,statusId,valid,amount,currencyId,transactionCurrency,currency,totalAccumulatedPips,tradeType,totalAccumulatedPnl
278364577,272437613,6.635252292671971670,01389560244132,1.0,2014-01-14 03:23:06,2014-11-25 09:05:26,0.90373,0.85377,466.0,2014-07-01 16:55:42,-500.0,2014-11-25 09:05:26,-499.6,-500.0,-4996.0,-3904.46,1091.54,0.0,False,False,1,True,100000.0,8,AUD,AUD/USD,-6194.7,BUY,-31692.840000000222
278364564,272437929,6.635252292671971682,01389560244263,1.0,2014-01-14 03:25:47,2014-11-25 09:05:24,0.9039,0.85387,464.0,2014-07-01 16:55:42,-500.0,2014-11-25 09:05:24,-500.3,-500.0,-5003.0,-3911.46,1091.54,0.0,False,False,1,True,100000.0,8,AUD,AUD/USD,-5695.1,BUY,-27788.380000000223
268874390,272711660,8.635252905125023082,01389560374964,1.0,2014-01-15 03:36:49,2014-08-29 18:40:10,1.36338,1.31338,358.0,2014-05-08 12:46:24,-500.0,2014-08-29 18:40:10,-500.0,-500.0,-5000.0,-5033.24,-33.24,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-5194.8,BUY,-23876.920000000224
268874224,272711667,8.635252905125023083,01389560374972,1.0,2014-01-15 03:37:09,2014-08-29 18:38:57,1.3634,1.31339,358.0,2014-05-08 12:46:24,-500.0,2014-08-29 18:38:57,-500.1,-500.0,-5001.0,-5034.24,-33.24,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-4694.8,BUY,-18843.680000000226
268317902,272437585,6.635252292671971666,01389560244101,1.0,2014-01-14 03:22:39,2014-08-26 17:37:44,1.36662,1.31662,326.0,2014-05-08 12:46:24,-500.0,2014-08-26 17:37:44,-500.0,-500.0,-5000.0,-5026.74,-26.74,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-4194.7,BUY,-13809.440000000224
268317808,272437057,6.635252292671971641,01389560243875,1.0,2014-01-14 03:14:50,2014-08-26 17:37:43,1.36671,1.31671,325.0,2014-05-08 12:46:24,-500.0,2014-08-26 17:37:43,-500.0,-500.0,-5000.0,-5026.74,-26.74,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-3694.7,BUY,-8782.700000000224
252228952,272711697,8.635252905125023087,01389560374998,1.0,2014-01-15 03:37:49,2014-04-10 01:30:12,0.89241,0.94236,500.0,2014-04-10 01:30:12,-265.0,2014-01-24 11:13:02,499.5,500.0,4995.0,5269.65,274.65,0.0,False,False,1,True,100000.0,8,AUD,AUD/USD,-3194.7,BUY,-3755.9600000002247
252228947,272711680,8.635252905125023084,01389560374978,1.0,2014-01-15 03:37:26,2014-04-10 01:30:12,0.89234,0.9423,500.0,2014-04-10 01:30:12,-265.0,2014-01-24 11:13:02,499.6,500.0,4996.0,5270.65,274.65,0.0,False,False,1,True,100000.0,8,AUD,AUD/USD,-3694.2,BUY,-9025.610000000224
242890980,272437083,6.635252292671971644,01389560243896,1.0,2014-01-14 03:15:15,2014-01-15 03:35:31,103.484,104.398,96.0,2014-01-15 02:50:56,-26.0,2014-01-14 05:46:49,91.4,91.0,875.38,875.59,0.21,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-4193.8,BUY,-14296.260000000224
242668349,262408020,8.635192412696544114,01383511746086,1.0,2013-11-06 03:50:56,2014-01-14 03:13:53,1.35138,1.36641,378.0,2013-12-27 11:41:20,-220.0,2013-11-07 13:36:28,150.3,150.0,1503.0,1508.23,5.23,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-4285.2,BUY,-15171.850000000224
242668345,264402869,8.635194201460522223,01384117218032,1.0,2013-11-15 03:30:23,2014-01-14 03:13:43,1.34536,1.36641,438.0,2013-12-27 11:41:20,-56.0,2013-11-21 08:02:54,210.5,211.0,2105.0,2112.48,7.48,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-4435.5,BUY,-16680.080000000224
241435592,264402847,8.635194201460522220,01384117218008,1.0,2013-11-15 03:30:07,2013-12-29 22:00:10,100.215,105.214,63.0,2013-11-19 01:59:58,-500.0,2013-12-29 22:00:10,-499.9,-500.0,-4751.79,-4771.69,-19.9,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-4646.0,SELL,-18792.560000000223
240816347,264402883,8.635194201460522227,01384117218059,1.0,2013-11-15 03:30:38,2013-12-18 19:00:12,0.9349,0.8849,97.0,2013-11-19 23:35:17,-500.0,2013-12-18 19:00:12,-500.0,-500.0,-5000.0,-4909.0,91.0,0.0,False,False,1,True,100000.0,8,AUD,AUD/USD,-4146.1,BUY,-14020.870000000223
239201362,262393035,8.635192412696544026,01383511742872,1.0,2013-11-06 03:09:21,2013-12-04 09:30:12,0.95092,0.90089,33.0,2013-11-06 09:40:06,-500.0,2013-12-04 09:30:12,-500.3,-500.0,-5003.0,-4932.44,70.56,0.0,False,False,1,True,100000.0,8,AUD,AUD/USD,-3646.1,BUY,-9111.870000000223
237036044,255563600,8.635155468625568986,01379880311844,1.0,2013-09-24 03:51:33,2013-11-15 03:29:50,98.771,100.224,152.0,2013-11-15 01:25:21,-222.0,2013-10-07 21:41:25,145.3,145.0,1449.55,1454.03,4.48,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-3145.8,BUY,-4179.430000000223
235550630,262393015,8.635192412696544020,01383511742822,1.0,2013-11-06 03:08:43,2013-11-06 03:50:38,1.34889,1.35098,26.0,2013-11-06 03:36:19,-3.0,2013-11-06 03:08:59,20.9,21.0,209.0,209.0,0.0,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-3291.1,BUY,-5633.460000000223
235550628,262393027,8.635192412696544023,01383511742847,1.0,2013-11-06 03:09:04,2013-11-06 03:50:30,1.3489,1.35098,26.0,2013-11-06 03:36:19,-3.0,2013-11-06 03:09:05,20.8,21.0,208.0,208.0,0.0,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-3312.0,BUY,-5842.460000000223
235550624,255774928,8.635156183153217161,01379880442537,1.0,2013-09-25 02:41:35,2013-11-06 03:50:25,98.673,98.694,45.0,2013-09-26 14:15:43,-212.0,2013-10-07 21:41:25,2.1,2.0,21.27,24.91,3.64,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-3332.8,BUY,-6050.460000000223
235550598,262393071,8.635192412696544029,01383511742897,1.0,2013-11-06 03:10:02,2013-11-06 03:50:11,1.60754,1.60863,19.0,2013-11-06 03:30:28,-3.0,2013-11-06 03:10:05,10.9,11.0,109.0,109.0,0.0,0.0,False,False,1,True,100000.0,3,GBP,GBP/USD,-3334.9,BUY,-6075.370000000223
233455242,255563586,8.635155468625568984,01379880311826,1.0,2013-09-24 03:51:14,2013-10-18 03:57:00,0.94169,0.962,229.0,2013-10-17 15:25:58,-138.0,2013-09-30 01:46:05,203.1,203.0,2031.0,2100.09,69.09,0.0,False,False,1,True,100000.0,8,AUD,AUD/USD,-3345.8,BUY,-6184.370000000223
231436613,256487329,8.635161467967413165,01380486268921,1.0,2013-10-01 03:54:37,2013-10-03 03:57:24,1.35352,1.36041,87.0,2013-10-03 02:07:12,-32.0,2013-10-02 12:35:11,68.9,69.0,689.0,688.1,-0.9,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-3548.9,BUY,-8284.460000000223
231436611,256487340,8.635161467967413167,01380486268942,1.0,2013-10-01 03:54:59,2013-10-03 03:57:09,1.35348,1.3604,87.0,2013-10-03 02:07:12,-31.0,2013-10-02 12:35:11,69.2,69.0,692.0,691.1,-0.9,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-3617.8,BUY,-8972.560000000223
231436606,256487385,8.635161467967413169,01380486268965,1.0,2013-10-01 03:56:04,2013-10-03 03:56:56,1.3534,1.36037,88.0,2013-10-03 02:07:12,-31.0,2013-10-02 12:35:11,69.7,70.0,697.0,696.1,-0.9,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-3687.0,BUY,-9663.660000000224
231436602,256487351,8.635161467967413168,01380486268952,1.0,2013-10-01 03:55:23,2013-10-03 03:56:28,1.3533,1.36038,89.0,2013-10-03 02:07:12,-30.0,2013-10-02 12:35:11,70.8,71.0,708.0,707.1,-0.9,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-3756.7,BUY,-10359.760000000224
230896529,255563570,8.635155468625568978,01379880311804,1.0,2013-09-24 03:50:57,2013-09-27 18:46:48,1.34958,1.35164,67.0,2013-09-27 14:05:17,-35.0,2013-09-25 03:40:27,20.6,21.0,206.0,203.75,-2.25,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-3827.5,BUY,-11066.860000000224
