id,tradeId,providerTicket,brokerTicket,lots,dateOpen,dateClosed,priceOpen,priceClosed,maxProfit,maxProfitDate,worstDrawdown,maxDrawdownDate,pips,totalPips,grossPnl,netPnl,interest,commission,existsAsLiveTrade,hasEconomicEvent,statusId,valid,amount,currencyId,transactionCurrency,currency,totalAccumulatedPips,tradeType,totalAccumulatedPnl
333877751,385757090,400.1457873195662,48233356,1.0,2016-04-07 12:41:57,2016-04-07 14:59:59,152.649,152.109,16.0,2016-04-07 12:57:22,-70.0,2016-04-07 13:30:48,-54.0,-540.0,-500.4,-500.4,0.0,0.0,False,False,1,True,100000.0,6,GBP,GBP/JPY,-8048.6,BUY,-197829.8599354677
333860390,385757095,400.1457873195674,48233363,1.0,2016-04-07 12:42:02,2016-04-07 13:26:48,152.661,152.137,14.0,2016-04-07 12:57:22,-52.0,2016-04-07 13:26:48,-52.4,-524.0,-484.87,-484.87,0.0,0.0,False,False,1,True,100000.0,6,GBP,GBP/JPY,-7994.6,BUY,-197329.45993546772
333850101,385742671,400.1457873159635,48225789,1.0,2016-04-07 11:22:01,2016-04-07 13:05:22,108.308,108.367,0.0,2016-04-07 11:22:01,-27.0,2016-04-07 11:58:16,-5.9,-59.0,-54.44,-54.44,0.0,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-7942.2,SELL,-196844.58993546772
333830200,385738866,400.1457873153975,48224616,1.0,2016-04-07 11:11:38,2016-04-07 11:15:40,1.40872,1.40952,9.0,2016-04-07 11:14:38,-3.0,2016-04-07 11:12:41,8.0,80.0,80.0,80.0,0.0,0.0,False,False,1,True,100000.0,3,GBP,GBP/USD,-7936.3,BUY,-196790.14993546772
333830199,385738858,400.1457873153963,48224600,1.0,2016-04-07 11:11:18,2016-04-07 11:15:39,1.13795,1.13936,0.0,2016-04-07 11:12:23,-19.0,2016-04-07 11:13:09,-14.1,-141.0,-141.0,-141.0,0.0,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-7944.3,SELL,-196870.14993546772
333830195,385738730,400.1457873153811,48224388,1.0,2016-04-07 11:08:09,2016-04-07 11:15:38,1.13828,1.13936,3.0,2016-04-07 11:12:23,-16.0,2016-04-07 11:13:09,-10.8,-108.0,-108.0,-108.0,0.0,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-7930.2,SELL,-196729.14993546772
333829598,354250171,400.1436972425150,40306660,3.0,2015-08-24 16:36:52,2016-04-07 11:02:16,1.15622,1.13805,58.0,2015-08-24 20:58:29,-1044.0,2015-12-03 12:45:23,-181.7,-545.0,-5451.0,-5451.0,0.0,0.0,False,False,1,True,300000.0,2,EUR,EUR/USD,-7919.4,BUY,-196621.14993546772
333829599,354250161,400.1436972425126,40306651,3.0,2015-08-24 16:36:46,2016-04-07 11:02:16,1.57448,1.40803,73.0,2015-08-25 10:17:23,-1910.0,2016-02-29 12:47:20,-1664.5,-4994.0,-49935.0,-49935.0,0.0,0.0,False,False,1,True,300000.0,3,GBP,GBP/USD,-7737.7,BUY,-191170.14993546772
308082211,354207127,400.1436972383573,40289360,3.0,2015-08-24 13:45:58,2015-08-24 16:36:17,0.73822,0.7345,42.0,2015-08-24 14:27:51,-21.0,2015-08-24 13:58:53,37.2,1116.0,1757.2,1757.2,0.0,0.0,False,False,1,True,300000.0,11,EUR,EUR/GBP,-6073.2,SELL,-141235.14993546772
308082207,354206880,400.1436972383390,40289271,3.0,2015-08-24 13:45:29,2015-08-24 16:36:13,1.16384,1.15643,79.0,2015-08-24 16:34:37,-33.0,2015-08-24 14:00:07,74.1,2223.0,2223.0,2223.0,0.0,0.0,False,False,1,True,300000.0,2,EUR,EUR/USD,-6110.4,SELL,-142992.34993546773
308056935,335889549,400.1428169211468,35762144,3.0,2015-04-08 12:13:58,2015-08-24 13:45:19,0.72656,0.73834,216.0,2015-05-07 08:27:39,-334.0,2015-07-17 20:58:04,117.8,3534.0,5575.7,4125.59,-1450.11,0.0,False,False,1,True,300000.0,11,EUR,EUR/GBP,-6184.5,BUY,-145215.34993546773
308056917,340368722,400.1430087764368,36813627,3.0,2015-05-14 08:21:09,2015-08-24 13:45:14,1.13966,1.16508,316.0,2015-08-24 13:12:06,-589.0,2015-07-20 20:37:03,254.2,7626.0,7626.0,7065.5,-560.5,0.0,False,False,1,True,300000.0,2,EUR,EUR/USD,-6302.3,BUY,-149340.93993546773
302988497,321749740,400.1419185540244,32426179,3.0,2014-12-22 15:35:28,2015-07-14 11:11:52,1.22605,1.10206,2.0,2014-12-22 16:22:33,-1803.0,2015-03-15 21:00:46,-1239.9,-37197.0,-37197.0,-38403.22,-1206.22,0.0,False,False,1,True,300000.0,2,EUR,EUR/USD,-6556.5,BUY,-156406.43993546773
302029135,332598928,400.1425848236308,34914817,3.0,2015-03-11 16:14:33,2015-07-07 14:04:40,1.27657,1.27659,68.0,2015-03-18 12:33:37,-847.0,2015-05-14 06:47:59,0.2,6.0,4.7,-860.74,-865.44,0.0,False,False,1,True,300000.0,9,USD,USD/CAD,-5316.6,BUY,-118003.21993546771
292917369,334587491,400.1425855377049,35358555,3.0,2015-03-26 11:44:44,2015-04-08 12:14:04,0.73625,0.72654,139.0,2015-03-31 17:11:19,-21.0,2015-03-26 14:02:00,97.1,2913.0,4356.51,4388.5,31.99,0.0,False,False,1,True,300000.0,11,EUR,EUR/GBP,-5316.8,SELL,-117142.47993546771
290277823,326752933,400.1422827257545,33494537,3.0,2015-02-02 09:39:48,2015-03-11 16:14:18,1.50739,1.49446,145.0,2015-03-11 15:06:02,-480.0,2015-02-26 04:39:05,129.3,3879.0,3879.0,3659.64,-219.36,0.0,False,False,1,True,300000.0,3,GBP,GBP/USD,-5413.9,SELL,-121530.97993546771
285563479,326451366,400.1422223056235,33429132,3.0,2015-01-29 16:59:28,2015-02-02 09:39:40,1.13113,1.13264,51.0,2015-01-30 11:02:26,-37.0,2015-01-30 21:58:22,15.1,453.0,453.0,443.31,-9.69,0.0,False,False,1,True,300000.0,2,EUR,EUR/USD,-5543.2,BUY,-125190.61993546771
285342166,326035147,400.1422222594680,33336819,3.0,2015-01-27 16:24:35,2015-01-29 16:59:19,1.13803,1.13127,117.0,2015-01-29 05:24:33,-9.0,2015-01-27 16:25:56,67.6,2028.0,2028.0,2035.71,7.71,0.0,False,False,1,True,300000.0,2,EUR,EUR/USD,-5558.3,SELL,-125633.9299354677
284987159,325803974,400.1422222370439,33299978,3.0,2015-01-26 16:30:49,2015-01-27 16:24:25,1.12758,1.13793,146.0,2015-01-27 15:44:07,-53.0,2015-01-27 06:30:53,103.5,3105.0,3105.0,3098.09,-6.91,0.0,False,False,1,True,300000.0,2,EUR,EUR/USD,-5625.9,BUY,-127669.63993546771
284792180,324742465,400.1421622489772,33042596,3.0,2015-01-19 12:15:40,2015-01-26 16:30:35,1.51537,1.50687,201.0,2015-01-23 12:22:31,-67.0,2015-01-22 12:44:57,85.0,2550.0,2550.0,2510.41,-39.59,0.0,False,False,1,True,300000.0,3,GBP,GBP/USD,-5729.4,SELL,-130767.72993546771
281405016,308230492,400.1409505777692,29262237,3.0,2014-09-09 13:40:07,2014-12-22 15:35:20,1.61046,1.56176,419.0,2014-09-19 03:56:36,-564.0,2014-12-08 07:50:41,-487.0,-14610.0,-14610.0,-14419.33,190.67,0.0,False,False,1,True,300000.0,3,GBP,GBP/USD,-5814.4,BUY,-133278.1399354677
281405012,306341754,400.1408460494489,29018578,3.0,2014-08-28 10:31:13,2014-12-22 15:35:17,1.31779,1.2259,17.0,2014-08-29 11:57:28,-959.0,2014-12-21 23:11:56,-918.9,-27567.0,-27567.0,-28056.82,-489.82,0.0,False,False,1,True,300000.0,2,EUR,EUR/USD,-5327.4,BUY,-118858.80993546773
281405009,307005659,400.1409503424434,29104347,3.0,2014-09-02 13:07:38,2014-12-22 15:35:13,104.944,119.971,25.0,2014-09-05 14:16:22,-1692.0,2014-12-07 22:59:59,-1502.7,-45081.0,-37576.58,-37906.53,-329.95,0.0,False,False,1,True,300000.0,4,USD,USD/JPY,-4408.5,SELL,-90801.98993546773
268646260,276351864,400.1391610505082,25807962,0.1,2014-02-06 18:30:29,2014-08-28 10:26:33,101.882,103.699,105.0,2014-05-21 06:45:39,-242.0,2014-08-24 21:01:24,-181.7,-18.0,-175.24,-175.24,0.0,0.0,False,False,1,True,10000.0,4,USD,USD/JPY,-2905.8,SELL,-52895.459935467734
268646259,302181737,400.1405105576329,28668783,3.0,2014-08-01 12:30:45,2014-08-28 10:26:31,1.34342,1.31754,10.0,2014-08-01 14:51:12,-283.0,2014-08-27 00:28:36,-258.8,-776.0,-7764.0,-7764.0,0.0,0.0,False,False,1,True,300000.0,2,EUR,EUR/USD,-2724.1,BUY,-52720.219935467736
268646253,302675670,400.1405106689156,28698482,3.0,2014-08-05 12:49:55,2014-08-28 10:26:29,0.931,0.9348,70.0,2014-08-08 04:20:50,-65.0,2014-08-28 09:51:15,-38.0,-114.0,-1140.0,-1140.0,0.0,0.0,False,False,1,True,300000.0,8,AUD,AUD/USD,-2465.3,SELL,-44956.219935467736
265081000,301851467,400.1405104603245,28644078,3.0,2014-07-30 17:27:46,2014-08-01 12:30:36,102.869,102.689,19.0,2014-08-01 12:30:28,-23.0,2014-07-30 18:00:36,18.0,540.0,525.86,518.23,-7.63,0.0,False,False,1,True,300000.0,4,USD,USD/JPY,-2427.3,SELL,-43816.219935467736
264790194,291914532,400.1400448982771,27711142,1.0,2014-05-23 15:08:47,2014-07-30 17:57:05,101.813,102.909,74.0,2014-07-10 13:02:08,-121.0,2014-07-30 17:09:13,-109.6,-1096.0,-1065.02,-1121.64,-56.62,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-2445.3,SELL,-44334.44993546774
264790193,297471959,400.1404075147695,28286710,3.0,2014-07-02 13:15:13,2014-07-30 17:56:56,1.36489,1.3378,14.0,2014-07-03 07:57:28,-283.0,2014-07-30 14:49:53,-270.9,-8127.0,-8127.0,-8206.38,-79.38,0.0,False,False,1,True,300000.0,2,EUR,EUR/USD,-2335.7,BUY,-43212.80993546774
261088137,291914395,400.1400448982717,27711130,1.0,2014-05-23 15:07:49,2014-07-02 13:14:42,1.36326,1.36469,67.0,2014-07-01 14:02:14,-131.0,2014-06-05 12:39:05,14.3,143.0,143.0,136.23,-6.77,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-2064.8,BUY,-35006.42993546774
261088121,295837367,400.1402857511518,28142728,3.0,2014-06-20 11:29:12,2014-07-02 13:14:34,0.93916,0.94415,36.0,2014-06-25 00:31:16,-114.0,2014-07-01 16:55:42,-49.9,-1497.0,-1497.0,-1845.43,-348.43,0.0,False,False,1,True,300000.0,8,AUD,AUD/USD,-2079.1,SELL,-35142.659935467746
259735249,295115343,400.1402854888388,28069189,3.0,2014-06-16 12:25:24,2014-06-20 11:28:12,1.35377,1.35871,105.0,2014-06-19 08:30:54,-8.0,2014-06-16 12:30:10,49.4,1482.0,1482.0,1466.57,-15.43,0.0,True,False,1,True,300000.0,2,EUR,EUR/USD,-2029.2,BUY,-33297.229935467745
259708987,295740923,400.1402856965948,28130562,1.0,2014-06-20 05:15:40,2014-06-20 07:15:25,1.36275,1.36125,15.0,2014-06-20 07:15:25,-7.0,2014-06-20 05:18:07,15.0,150.0,150.0,150.0,0.0,0.0,True,False,1,True,100000.0,2,EUR,EUR/USD,-2078.6,SELL,-34763.799935467745
259704463,295740981,400.1402856966799,28130572,0.2,2014-06-20 05:16:00,2014-06-20 07:04:23,1.36311,1.36161,2.0,2014-06-20 05:18:07,-15.0,2014-06-20 07:04:23,-15.0,-30.0,-30.0,-30.0,0.0,0.0,False,False,1,True,20000.0,2,EUR,EUR/USD,-2093.6,BUY,-34913.799935467745
259160019,291914465,400.1400448982737,27711134,1.0,2014-05-23 15:08:09,2014-06-16 12:25:02,1.68429,1.69693,126.0,2014-05-23 15:08:09,0.0,2014-06-16 12:25:02,126.4,1264.0,1264.0,1276.94,12.94,0.0,False,False,1,True,100000.0,3,GBP,GBP/USD,-2078.6,BUY,-34883.799935467745
258179000,293515166,400.1401905096350,27892450,1.0,2014-06-05 11:58:26,2014-06-06 09:56:52,1.35691,1.3622,100.0,2014-06-05 17:53:41,-67.0,2014-06-05 12:39:05,52.9,529.0,529.0,529.38,0.38,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-2205.0,BUY,-36160.73993546775
257910045,293307462,400.1401656715148,27869772,1.0,2014-06-04 10:45:25,2014-06-05 11:58:13,1.36113,1.35739,53.0,2014-06-05 11:52:26,-34.0,2014-06-05 11:45:39,37.4,374.0,374.0,370.41,-3.59,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-2257.9,SELL,-36690.119935467745
256746336,290478243,400.1399809457381,27553353,1.0,2014-05-14 14:57:29,2014-05-23 15:07:13,1.6776,1.68407,144.0,2014-05-21 08:30:11,-46.0,2014-05-15 07:53:36,64.7,647.0,647.0,653.48,6.48,0.0,False,False,1,True,100000.0,3,GBP,GBP/USD,-2295.3,BUY,-37060.52993546775
255698729,286508261,400.1395668528943,27101652,1.0,2014-04-16 15:11:00,2014-05-14 14:56:54,0.88188,0.88983,89.0,2014-05-13 17:13:28,-117.0,2014-05-08 12:46:24,79.5,795.0,893.43,902.67,9.24,0.0,False,False,1,True,100000.0,5,USD,USD/CHF,-2360.0,BUY,-37714.00993546775
255698727,286508234,400.1395668528719,27101646,1.0,2014-04-16 15:10:44,2014-05-14 14:56:51,1.38064,1.37095,116.0,2014-05-13 17:14:18,-188.0,2014-05-08 12:46:24,96.9,969.0,969.0,952.98,-16.02,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-2439.5,SELL,-38616.67993546775
252848543,280311295,400.1393256181863,26326786,1.0,2014-03-06 14:17:21,2014-04-16 15:10:29,0.82698,0.82258,48.0,2014-04-16 15:00:28,-132.0,2014-03-18 21:02:47,44.0,440.0,738.72,752.77,14.05,0.0,False,False,1,True,100000.0,11,EUR,EUR/GBP,-2536.4,SELL,-39569.65993546775
252848540,282465169,400.1394651676628,26602408,1.0,2014-03-20 12:18:43,2014-04-16 15:10:25,0.88532,0.88189,109.0,2014-04-11 18:13:10,-101.0,2014-04-04 12:36:26,34.3,343.0,388.94,363.69,-25.25,0.0,False,False,1,True,100000.0,5,USD,USD/CHF,-2580.4,SELL,-40322.42993546775
252848536,284851393,400.1395662760890,26887780,1.0,2014-04-04 12:12:50,2014-04-16 15:10:19,1.37066,1.38058,198.0,2014-04-11 07:13:59,-35.0,2014-04-04 14:43:58,99.2,992.0,992.0,994.21,2.21,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-2614.7,BUY,-40686.11993546775
252848531,284851439,400.1395662760938,26887791,1.0,2014-04-04 12:13:22,2014-04-16 15:10:15,1.65712,1.67868,248.0,2014-04-10 01:08:45,-20.0,2014-04-04 12:29:59,215.6,2156.0,2156.0,2161.87,5.87,0.0,False,False,1,True,100000.0,3,GBP,GBP/USD,-2713.9,BUY,-41680.32993546775
251696359,283360712,400.1395657643421,26726419,1.0,2014-03-26 14:22:46,2014-04-04 12:12:44,1.37917,1.37065,95.0,2014-04-04 06:10:15,-30.0,2014-04-02 06:31:48,85.2,852.0,852.0,844.83,-7.17,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-2929.5,SELL,-43842.199935467754
250598941,267253221,400.1385922245712,24658363,1.0,2013-12-03 12:48:39,2014-03-26 14:22:40,1.35737,1.37938,95.0,2014-02-03 07:54:23,-394.0,2014-03-13 09:29:19,-220.1,-2201.0,-2201.0,-2240.32,-39.32,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-3014.7,SELL,-44687.029935467755
249969598,281747182,400.1394649493814,26510848,1.0,2014-03-17 11:53:48,2014-03-20 12:18:20,141.418,141.03,67.0,2014-03-18 10:03:41,-57.0,2014-03-17 13:50:27,38.8,388.0,378.94,372.77,-6.17,0.0,False,False,1,True,100000.0,1,EUR,EUR/JPY,-2794.6,SELL,-42446.709935467756
249969593,281916506,400.1394650152719,26528830,1.0,2014-03-18 10:32:57,2014-03-20 12:18:10,101.454,102.371,122.0,2014-03-19 19:03:59,-18.0,2014-03-18 16:30:46,91.7,917.0,895.76,896.44,0.68,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-2833.4,BUY,-42819.47993546775
249392060,281309217,400.1394648029195,26457028,1.0,2014-03-13 12:41:05,2014-03-17 11:53:39,143.158,141.445,270.0,2014-03-14 12:40:43,-22.0,2014-03-13 13:31:31,171.3,1713.0,1682.49,1680.02,-2.47,0.0,False,False,1,True,100000.0,1,EUR,EUR/JPY,-2925.1,SELL,-43715.919935467755
249060126,280870486,400.1394464325905,26390888,1.0,2014-03-11 10:37:44,2014-03-13 12:40:29,171.776,171.463,159.0,2014-03-12 10:51:32,-22.0,2014-03-11 15:07:41,31.3,313.0,304.78,290.15,-14.63,0.0,False,False,1,True,100000.0,6,GBP,GBP/JPY,-3096.4,SELL,-45395.93993546775
248675814,278123450,400.1392400335690,26012624,0.1,2014-02-19 10:41:55,2014-03-10 16:45:21,1.6669,1.66372,116.0,2014-03-07 12:47:47,-86.0,2014-02-24 15:06:33,-31.8,-32.0,-31.8,-30.66,1.14,0.0,False,False,1,True,10000.0,3,GBP,GBP/USD,-3127.7,BUY,-45686.08993546775
248675807,280770713,400.1394463815012,26378951,1.0,2014-03-10 16:44:51,2014-03-10 16:45:12,0.90164,0.90193,0.0,2014-03-10 16:44:51,-3.0,2014-03-10 16:45:05,-2.9,-29.0,-29.0,-29.0,0.0,0.0,False,True,1,True,100000.0,8,AUD,AUD/USD,-3095.9,SELL,-45655.42993546775
248675756,278019876,400.1392399836058,26001008,0.1,2014-02-18 16:46:29,2014-03-10 16:44:37,1.37551,1.38755,159.0,2014-03-07 11:33:22,-113.0,2014-02-27 09:11:16,120.4,120.0,120.4,120.6,0.2,0.0,False,False,1,True,10000.0,2,EUR,EUR/USD,-3093.0,BUY,-45626.42993546775
248384830,280052713,400.1393255407373,26297098,1.0,2014-03-05 11:57:50,2014-03-06 14:17:10,1.66971,1.6705,46.0,2014-03-06 12:01:30,-12.0,2014-03-06 13:33:18,7.9,79.0,79.0,80.76,1.76,0.0,False,True,1,True,100000.0,3,GBP,GBP/USD,-3213.4,BUY,-45747.02993546775
248165695,279017471,400.1393251852058,26135695,1.0,2014-02-26 09:56:05,2014-03-05 11:58:02,170.74,170.96,45.0,2014-02-28 15:33:21,-193.0,2014-03-03 20:46:54,22.0,220.0,214.86,221.04,6.18,0.0,False,False,1,True,100000.0,6,GBP,GBP/JPY,-3221.3,BUY,-45827.78993546775
248165670,277809068,400.1392399007060,25970058,0.1,2014-02-17 10:53:51,2014-03-05 11:57:44,101.905,102.403,69.0,2014-03-03 11:55:42,-93.0,2014-02-21 16:10:21,-49.8,-50.0,-48.63,-49.45,-0.82,0.0,False,False,1,True,10000.0,4,USD,USD/JPY,-3243.3,SELL,-46048.82993546775
248165666,279219895,400.1393252544832,26188841,1.0,2014-02-27 09:59:05,2014-03-05 11:57:33,1.36542,1.37236,169.0,2014-02-28 20:00:04,-12.0,2014-02-27 10:48:53,69.4,694.0,694.0,694.44,0.44,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-3193.5,BUY,-45999.379935467754
247602703,279081730,400.1393252006156,26154905,1.0,2014-02-26 15:12:03,2014-02-27 09:58:41,1.48455,1.48215,30.0,2014-02-27 09:56:00,-14.0,2014-02-26 16:43:52,24.0,240.0,269.34,258.09,-11.25,0.0,False,False,1,True,100000.0,13,GBP,GBP/CHF,-3262.9,SELL,-46693.819935467756
247602686,278941550,400.1393251404315,26125003,1.0,2014-02-25 17:48:56,2014-02-27 09:58:32,1.21915,1.21654,30.0,2014-02-27 09:56:00,-14.0,2014-02-26 10:51:28,26.1,261.0,292.91,284.37,-8.54,0.0,False,False,1,True,100000.0,7,EUR,EUR/CHF,-3286.9,SELL,-46951.90993546775
247405378,278876248,400.1393251281422,26114939,1.0,2014-02-25 13:31:05,2014-02-25 17:48:44,1.37567,1.37511,40.0,2014-02-25 15:23:44,-11.0,2014-02-25 14:37:13,5.6,56.0,56.0,56.0,0.0,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-3313.0,SELL,-47236.279935467755
246603385,277459684,400.1392151363571,25920762,7235.9,2014-02-13 09:49:31,2014-02-17 10:52:13,1.3681,1.37043,42.0,2014-02-17 01:59:53,-24.0,2014-02-13 12:14:53,23.3,1685965.0,1685964.7,1687549.25,1584.55,0.0,False,False,1,True,723590000.0,2,EUR,EUR/USD,-3318.6,BUY,-47292.279935467755
246319676,277091136,400.1392150454735,25881184,7111.5,2014-02-12 01:27:27,2014-02-13 02:38:44,1.36308,1.36132,68.0,2014-02-12 14:21:39,-23.0,2014-02-12 10:27:33,17.6,1251624.0,1251624.0,1244664.03,-6959.97,0.0,False,False,1,True,711150000.0,2,EUR,EUR/USD,-3341.9,SELL,-1734841.5299354678
246014599,276907613,400.1391612157164,25861050,5509.75,2014-02-11 07:19:04,2014-02-11 13:35:15,1.36628,1.36556,7.0,2014-02-11 13:35:15,-21.0,2014-02-11 08:28:05,7.2,396702.0,396702.0,396702.0,0.0,0.0,False,False,1,True,550975000.0,2,EUR,EUR/USD,-3359.5,SELL,-2979505.559935468
246014607,276890518,400.1391612120325,25859928,1273.52,2014-02-11 05:58:05,2014-02-11 13:35:15,1.36607,1.36556,5.0,2014-02-11 13:35:15,-23.0,2014-02-11 08:28:05,5.1,64950.0,64949.52,64949.52,0.0,0.0,False,False,1,True,127352000.0,2,EUR,EUR/USD,-3366.7,SELL,-3376207.559935468
246014605,276907525,400.1391612157104,25861024,2648.92,2014-02-11 07:18:01,2014-02-11 13:35:15,1.36622,1.36556,7.0,2014-02-11 13:35:15,-22.0,2014-02-11 08:28:05,6.6,174829.0,174828.72,174828.72,0.0,0.0,False,False,1,True,264892000.0,2,EUR,EUR/USD,-3371.8,SELL,-3441157.079935468
245961942,276871154,400.1391612021643,25858288,35.15,2014-02-11 02:09:06,2014-02-11 08:05:05,1.36686,1.36698,2.0,2014-02-11 03:12:22,-13.0,2014-02-11 06:18:08,1.2,422.0,421.8,421.8,0.0,0.0,False,False,1,True,3515000.0,2,EUR,EUR/USD,-3378.4,BUY,-3615985.799935468
245961945,276871749,400.1391612024062,25858310,59.76,2014-02-11 02:14:10,2014-02-11 08:05:05,1.36665,1.36698,4.0,2014-02-11 03:12:22,-11.0,2014-02-11 06:18:08,3.3,1972.0,1972.08,1972.08,0.0,0.0,False,False,1,True,5976000.0,2,EUR,EUR/USD,-3379.6,BUY,-3616407.599935468
245961947,276888398,400.1391612112837,25859688,101.59,2014-02-11 05:34:08,2014-02-11 08:05:05,1.36644,1.36698,5.0,2014-02-11 08:05:05,-9.0,2014-02-11 06:18:08,5.4,5486.0,5485.86,5485.86,0.0,0.0,False,False,1,True,10159000.0,2,EUR,EUR/USD,-3382.9,BUY,-3618379.679935468
245920735,276852879,400.1391611979261,25855242,35.26,2014-02-11 00:42:00,2014-02-11 00:42:47,1.36519,1.36559,4.0,2014-02-11 00:42:47,-2.0,2014-02-11 00:42:02,4.0,1410.0,1410.4,1410.4,0.0,0.0,False,False,1,True,3526000.0,2,EUR,EUR/USD,-3388.3,BUY,-3623865.5399354678
