id,tradeId,providerTicket,brokerTicket,lots,dateOpen,dateClosed,priceOpen,priceClosed,maxProfit,maxProfitDate,worstDrawdown,maxDrawdownDate,pips,totalPips,grossPnl,netPnl,interest,commission,existsAsLiveTrade,hasEconomicEvent,statusId,valid,amount,currencyId,transactionCurrency,currency,totalAccumulatedPips,tradeType,totalAccumulatedPnl
154881252,148466375,400.1335129578440,11628778,1.0,2012-04-26 12:17:35,2012-04-26 18:06:54,130.937,131.095,19.0,2012-04-26 18:06:56,-43.0,2012-04-26 12:47:18,15.8,158.0,195.14,195.14,0.0,0.0,False,False,1,True,100000.0,6,GBP,GBP/JPY,-18780.7,BUY,16108915.350936452
153398746,147195911,400.1334662970117,11470948,1.0,2012-04-18 05:46:08,2012-04-18 08:30:04,129.662,129.811,24.0,2012-04-18 08:30:11,-56.0,2012-04-18 07:05:45,14.9,149.0,183.14,183.14,0.0,0.0,False,False,1,True,100000.0,6,GBP,GBP/JPY,-18796.5,BUY,16108720.210936451
151320242,145533718,400.1333918360406,11211530,1.0,2012-04-09 02:37:07,2012-04-09 07:21:10,81.497,81.338,16.0,2012-04-09 07:21:13,-6.0,2012-04-09 02:49:43,15.9,159.0,195.48,195.48,0.0,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-18811.4,SELL,16108537.07093645
149948719,144207079,400.1332858105962,11021052,1.0,2012-03-30 06:51:26,2012-03-30 08:22:05,131.655,131.017,4.0,2012-03-30 06:59:37,-65.0,2012-03-30 08:22:06,-63.8,-638.0,-777.59,-777.59,0.0,0.0,False,False,1,True,100000.0,6,GBP,GBP/JPY,-18827.3,BUY,16108341.59093645
149116624,143443664,400.1332710582619,10906704,1.0,2012-03-26 19:43:34,2012-03-27 06:41:18,0.90279,0.90439,16.0,2012-03-27 06:41:18,-4.0,2012-03-26 20:08:21,16.0,160.0,176.91,177.17,0.26,0.0,False,False,1,True,100000.0,5,USD,USD/CHF,-18763.5,BUY,16109119.18093645
146511448,141033467,400.1330900089282,10559915,1.0,2012-03-09 20:25:55,2012-03-12 01:07:43,82.401,82.238,18.0,2012-03-12 01:07:46,-19.0,2012-03-11 21:04:19,16.3,163.0,198.21,197.79,-0.42,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-18779.5,SELL,16108942.01093645
145616362,140089952,400.1330898230526,10283269,1.0,2012-03-05 18:51:09,2012-03-06 10:56:17,0.91195,0.91828,3.0,2012-03-06 01:39:09,-64.0,2012-03-06 10:56:20,-63.3,-633.0,-689.33,-690.73,-1.4,0.0,False,False,1,True,100000.0,5,USD,USD/CHF,-18795.8,SELL,16108744.220936451
144896432,139556355,400.1330294525721,10145543,1.0,2012-03-01 05:20:44,2012-03-01 06:05:17,80.865,81.045,18.0,2012-03-01 06:05:17,-4.0,2012-03-01 05:20:50,18.0,180.0,222.1,222.1,0.0,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-18732.5,BUY,16109434.950936452
144833817,139457153,400.1330294294835,10120964,1.0,2012-02-29 16:45:45,2012-02-29 17:33:39,108.422,108.238,19.0,2012-02-29 17:33:41,-8.0,2012-02-29 16:54:48,18.4,184.0,227.12,227.12,0.0,0.0,False,False,1,True,100000.0,1,EUR,EUR/JPY,-18750.5,SELL,16109212.850936452
144789424,139188448,400.1330293701318,10056605,1.0,2012-02-28 09:05:08,2012-02-29 15:48:51,80.676,80.836,16.0,2012-02-29 15:48:51,-43.0,2012-02-29 13:20:49,16.0,160.0,197.93,197.95,0.02,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-18768.9,BUY,16108985.730936453
143790946,138369409,400.1329689376947,9885265,1.0,2012-02-22 09:46:51,2012-02-22 16:17:52,80.218,80.38,17.0,2012-02-22 16:17:53,-13.0,2012-02-22 10:43:44,16.2,162.0,201.54,201.54,0.0,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-18784.9,BUY,16108787.780936453
143598472,137973167,400.1329688744617,9811164,1.0,2012-02-20 23:07:40,2012-02-22 09:06:32,79.607,80.248,5.0,2012-02-20 23:49:41,-67.0,2012-02-22 09:06:34,-64.1,-641.0,-798.77,-799.61,-0.84,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-18801.1,SELL,16108586.240936454
142981782,137685075,400.1329085456862,9762347,1.0,2012-02-17 15:20:57,2012-02-19 23:07:51,1.31525,1.32184,12.0,2012-02-17 16:26:26,-66.0,2012-02-19 23:07:51,-65.9,-659.0,-659.0,-659.17,-0.17,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-18737.0,SELL,16109385.850936454
142554654,137344903,400.1329085002446,9716736,1.0,2012-02-16 14:00:02,2012-02-16 14:14:41,1.56755,1.56914,17.0,2012-02-16 14:14:43,-3.0,2012-02-16 14:00:17,15.9,159.0,159.0,159.0,0.0,0.0,False,True,1,True,100000.0,3,GBP,GBP/USD,-18671.1,BUY,16110045.020936454
142383724,137190395,400.1329084783289,9693441,1.0,2012-02-16 01:32:26,2012-02-16 02:21:57,1.30373,1.30213,17.0,2012-02-16 02:21:58,-4.0,2012-02-16 01:33:17,16.0,160.0,160.0,160.0,0.0,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-18687.0,SELL,16109886.020936454
140764593,135712256,400.1328480222452,9515565,1.0,2012-02-09 03:15:13,2012-02-09 04:47:09,1.32599,1.3276,16.0,2012-02-09 04:47:09,-15.0,2012-02-09 03:59:17,16.1,161.0,161.0,161.0,0.0,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-18703.0,BUY,16109726.020936454
137834765,132944396,400.1327270236661,9289727,1.0,2012-01-25 18:21:04,2012-01-25 20:46:16,0.9222,0.92058,16.0,2012-01-25 20:46:16,-35.0,2012-01-25 19:14:45,16.2,162.0,175.98,175.98,0.0,0.0,False,False,1,True,100000.0,5,USD,USD/CHF,-18719.1,SELL,16109565.020936454
136839919,132078351,400.1326666174518,9215004,1.0,2012-01-20 13:20:05,2012-01-20 13:57:11,119.444,119.607,19.0,2012-01-20 13:57:14,-6.0,2012-01-20 13:31:41,16.3,163.0,211.29,211.29,0.0,0.0,False,False,1,True,100000.0,6,GBP,GBP/JPY,-18735.3,BUY,16109389.040936453
135261235,130571455,400.1326125470333,9052119,1.0,2012-01-12 08:15:23,2012-01-12 14:28:32,76.943,76.783,16.0,2012-01-12 14:28:34,-4.0,2012-01-12 08:59:31,16.0,160.0,208.38,208.38,0.0,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-18751.6,SELL,16109177.750936454
134159838,129512805,400.1325672942530,8862984,1.0,2012-01-04 18:03:03,2012-01-05 10:39:15,76.693,76.852,16.0,2012-01-05 10:39:15,-4.0,2012-01-05 00:59:40,15.9,159.0,206.89,207.28,0.39,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-18767.6,BUY,16108969.370936453
132898946,128359691,400.1324378440122,8577087,1.0,2011-12-23 08:04:46,2011-12-23 17:21:35,122.548,121.916,2.0,2011-12-23 08:48:59,-63.0,2011-12-23 17:21:36,-63.2,-632.0,-809.64,-809.64,0.0,0.0,False,False,1,True,100000.0,6,GBP,GBP/JPY,-18783.5,BUY,16108762.090936454
132788228,127388290,400.1323977438779,8099628,1.0,2011-12-15 23:30:39,2011-12-23 08:05:08,1.55198,1.56994,253.0,2011-12-21 10:30:31,-56.0,2011-12-19 03:46:57,179.6,1796.0,1796.0,1803.98,7.98,0.0,False,False,1,True,100000.0,3,GBP,GBP/USD,-18720.3,BUY,16109571.730936455
130290404,126029231,400.1323369878740,7952135,1.0,2011-12-08 23:14:26,2011-12-09 02:31:14,0.92579,0.92419,16.0,2011-12-09 02:31:18,-5.0,2011-12-08 23:20:20,16.0,160.0,173.12,172.4,-0.72,0.0,False,False,1,True,100000.0,5,USD,USD/CHF,-18899.9,SELL,16107767.750936454
128901489,124679749,400.1322676431123,7614634,1.0,2011-12-01 11:20:09,2011-12-02 01:39:24,77.694,77.854,16.0,2011-12-02 01:39:24,-13.0,2011-12-01 16:55:32,16.0,160.0,205.51,205.64,0.13,0.0,False,False,1,True,100000.0,4,USD,USD/JPY,-18915.9,BUY,16107595.350936454
127207892,123235253,400.1321893943852,7455488,1.0,2011-11-24 10:14:07,2011-11-24 23:22:45,1.55407,1.54785,15.0,2011-11-24 12:00:29,-63.0,2011-11-24 23:22:45,-62.2,-622.0,-622.0,-622.0,0.0,0.0,False,False,1,True,100000.0,3,GBP,GBP/USD,-18931.9,BUY,16107389.710936453
125672615,121958845,400.1321457761695,6981879,1.0,2011-11-17 03:17:22,2011-11-17 09:30:02,1.57116,1.57756,0.0,2011-11-17 03:17:22,-83.0,2011-11-17 09:30:05,-64.0,-640.0,-640.0,-640.0,0.0,0.0,False,False,1,True,100000.0,3,GBP,GBP/USD,-18869.7,SELL,16108011.710936453
122891237,119382613,400.1320009555521,6694624,1.0,2011-11-03 07:48:46,2011-11-03 09:08:55,1.36748,1.37391,4.0,2011-11-03 07:58:15,-66.0,2011-11-03 09:08:57,-64.3,-643.0,-643.0,-643.0,0.0,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-18805.7,SELL,16108651.710936453
121398951,118170110,400.1319404231026,6544957,1.0,2011-10-27 11:35:35,2011-10-27 12:02:22,1.40257,1.40417,17.0,2011-10-27 12:02:24,-8.0,2011-10-27 11:53:50,16.0,160.0,160.0,160.0,0.0,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-18741.4,BUY,16109294.710936453
116917242,113972645,400.1317589731421,6071822,1.0,2011-10-04 08:16:18,2011-10-04 14:10:43,1.3165,1.3228,1.0,2011-10-04 08:33:29,-69.0,2011-10-04 14:10:47,-63.0,-630.0,-630.0,-630.0,0.0,0.0,False,False,1,True,100000.0,2,EUR,EUR/USD,-18757.4,SELL,16109134.710936453
